
8.59477	-17.1909	-0.000199953	3.20995e-05	4.72032e-06	1.39512	0.0461877	
8.59924	-17.1999	-0.000207071	3.2681e-05	4.80463e-06	1.39535	0.0461978	
8.60373	-17.2089	-0.000214318	3.32631e-05	4.88899e-06	1.39559	0.0462078	
8.60822	-17.2179	-0.000221697	3.38457e-05	4.97338e-06	1.39582	0.0462178	
8.61271	-17.227	-0.000229206	3.44289e-05	5.05781e-06	1.39605	0.0462279	
8.61721	-17.236	-0.000236846	3.50127e-05	5.14228e-06	1.39629	0.0462379	
8.62171	-17.2451	-0.000244618	3.5597e-05	5.22678e-06	1.39652	0.0462479	
8.62622	-17.2542	-0.000252521	3.61818e-05	5.31131e-06	1.39676	0.0462579	
8.63073	-17.2632	-0.000260556	3.67671e-05	5.39587e-06	1.39699	0.0462679	
8.63525	-17.2723	-0.000268723	3.7353e-05	5.48045e-06	1.39723	0.0462779	
8.63977	-17.2814	-0.000277021	3.79393e-05	5.56506e-06	1.39746	0.0462879	
8.6443	-17.2905	-0.000285452	3.85261e-05	5.64969e-06	1.39769	0.0462979	
8.64883	-17.2997	-0.000294016	3.91133e-05	5.73434e-06	1.39793	0.0463079	
8.65336	-17.3088	-0.000302712	3.97011e-05	5.81901e-06	1.39816	0.0463179	
8.6579	-17.3179	-0.000311541	4.02892e-05	5.9037e-06	1.3984	0.0463278	
8.66245	-17.3271	-0.000320502	4.08777e-05	5.98839e-06	1.39863	0.0463378	
8.667	-17.3362	-0.000329597	4.14667e-05	6.07311e-06	1.39887	0.0463477	
8.67155	-17.3454	-0.000338825	4.20561e-05	6.15782e-06	1.3991	0.0463577	
8.67611	-17.3546	-0.000348186	4.26458e-05	6.24255e-06	1.39934	0.0463676	
8.68068	-17.3638	-0.00035768	4.32359e-05	6.32728e-06	1.39957	0.0463775	
8.68525	-17.373	-0.000367307	4.38264e-05	6.41201e-06	1.3998	0.0463874	
8.68982	-17.3822	-0.000377068	4.44171e-05	6.49675e-06	1.40004	0.0463973	
8.6944	-17.3914	-0.000386962	4.50082e-05	6.58148e-06	1.40027	0.0464072	
8.69898	-17.4007	-0.00039699	4.55996e-05	6.6662e-06	1.40051	0.0464171	
8.70357	-17.4099	-0.000407151	4.61913e-05	6.75091e-06	1.40074	0.046427	
8.70817	-17.4192	-0.000417445	4.67832e-05	6.83561e-06	1.40098	0.0464369	
8.71276	-17.4285	-0.000427872	4.73753e-05	6.92029e-06	1.40121	0.0464468	
8.71737	-17.4377	-0.000438432	4.79677e-05	7.00496e-06	1.40144	0.0464567	
8.72198	-17.447	-0.000449125	4.85602e-05	7.0896e-06	1.40168	0.0464665	
8.72659	-17.4563	-0.000459951	4.9153e-05	7.17421e-06	1.40191	0.0464764	
8.73121	-17.4656	-0.000470909	4.97458e-05	7.2588e-06	1.40215	0.0464862	
8.73583	-17.475	-0.000482	5.03388e-05	7.34335e-06	1.40238	0.0464961	
8.74046	-17.4843	-0.000493224	5.09319e-05	7.42787e-06	1.40262	0.0465059	
8.74509	-17.4936	-0.00050458	5.15251e-05	7.51235e-06	1.40285	0.0465157	
8.74973	-17.503	-0.000516068	5.21183e-05	7.59679e-06	1.40309	0.0465255	
8.75437	-17.5124	-0.000527687	5.27116e-05	7.68118e-06	1.40332	0.0465354	
8.75902	-17.5217	-0.000539439	5.33049e-05	7.76553e-06	1.40355	0.0465452	
8.76367	-17.5311	-0.000551322	5.38983e-05	7.84982e-06	1.40379	0.046555	
8.76833	-17.5405	-0.000563337	5.44916e-05	7.93406e-06	1.40402	0.0465648	
8.77299	-17.5499	-0.000575484	5.50849e-05	8.01825e-06	1.40426	0.0465745	
8.77765	-17.5593	-0.000587761	5.56781e-05	8.10238e-06	1.40449	0.0465843	
8.78233	-17.5688	-0.00060017	5.62713e-05	8.18645e-06	1.40473	0.0465941	
8.787	-17.5782	-0.000612711	5.68644e-05	8.27045e-06	1.40496	0.0466039	
8.79169	-17.5877	-0.000625382	5.74575e-05	8.35439e-06	1.4052	0.0466136	
8.79637	-17.5971	-0.000638184	5.80504e-05	8.43826e-06	1.40543	0.0466234	
8.80106	-17.6066	-0.000651117	5.86432e-05	8.52207e-06	1.40567	0.0466331	
8.80576	-17.6161	-0.000664181	5.9236e-05	8.6058e-06	1.4059	0.0466429	
8.81046	-17.6256	-0.000677377	5.98286e-05	8.68946e-06	1.40614	0.0466526	
8.81517	-17.6351	-0.000690702	6.0421e-05	8.77305e-06	1.40637	0.0466623	
8.81988	-17.6446	-0.000704159	6.10133e-05	8.85657e-06	1.40661	0.046672	
8.8246	-17.6541	-0.000717747	6.16054e-05	8.94e-06	1.40684	0.0466818	
8.82932	-17.6637	-0.000731466	6.21974e-05	9.02336e-06	1.40708	0.0466915	
8.83405	-17.6732	-0.000745315	6.27892e-05	9.10664e-06	1.40731	0.0467012	
8.83878	-17.6828	-0.000759296	6.33809e-05	9.18984e-06	1.40755	0.0467109	
8.84352	-17.6924	-0.000773407	6.39723e-05	9.27296e-06	1.40778	0.0467205	
8.84826	-17.702	-0.000787649	6.45635e-05	9.356e-06	1.40802	0.0467302	
8.85301	-17.7116	-0.000802023	6.51546e-05	9.43895e-06	1.40825	0.0467399	
8.85776	-17.7212	-0.000816528	6.57454e-05	9.52182e-06	1.40849	0.0467496	
8.86252	-17.7308	-0.000831302	6.63471e-05	9.6062e-06	1.40872	0.0467592	
8.86728	-17.7404	-0.000846387	6.69626e-05	9.69253e-06	1.40896	0.0467689	
8.87205	-17.7501	-0.000861616	6.75784e-05	9.77884e-06	1.4092	0.0467785	
8.87682	-17.7597	-0.000876988	6.81944e-05	9.86513e-06	1.40943	0.0467882	
8.8816	-17.7694	-0.000892503	6.88106e-05	9.95139e-06	1.40967	0.0467978	
8.88638	-17.7791	-0.000908162	6.94271e-05	1.00376e-05	1.4099	0.0468075	
8.89117	-17.7887	-0.000923965	7.00438e-05	1.01239e-05	1.41014	0.0468171	
8.89597	-17.7984	-0.000939912	7.06608e-05	1.021e-05	1.41037	0.0468267	
8.90077	-17.8081	-0.000956003	7.1278e-05	1.02962e-05	1.41061	0.0468363	
8.90557	-17.8179	-0.000972239	7.18954e-05	1.03824e-05	1.41085	0.0468459	
8.91038	-17.8276	-0.00098862	7.2513e-05	1.04685e-05	1.41108	0.0468555	
8.91519	-17.8374	-0.00100515	7.31308e-05	1.05546e-05	1.41132	0.0468651	
8.92001	-17.8471	-0.00102182	7.37488e-05	1.06406e-05	1.41155	0.0468747	
8.92484	-17.8569	-0.00103863	7.4367e-05	1.07266e-05	1.41179	0.0468843	
8.92967	-17.8667	-0.0010556	7.49854e-05	1.08126e-05	1.41203	0.0468939	
8.9345	-17.8764	-0.00107271	7.5604e-05	1.08986e-05	1.41226	0.0469034	
8.93934	-17.8863	-0.00108996	7.62227e-05	1.09845e-05	1.4125	0.046913	
8.94419	-17.8961	-0.00110736	7.68416e-05	1.10704e-05	1.41274	0.0469226	
8.94904	-17.9059	-0.00112491	7.74607e-05	1.11562e-05	1.41297	0.0469321	
8.9539	-17.9157	-0.00114261	7.80799e-05	1.12421e-05	1.41321	0.0469417	
8.95876	-17.9256	-0.00116045	7.86993e-05	1.13278e-05	1.41345	0.0469512	
8.96362	-17.9354	-0.00117844	7.93188e-05	1.14136e-05	1.41368	0.0469607	
8.9685	-17.9453	-0.00119657	7.99384e-05	1.14993e-05	1.41392	0.0469703	
8.97337	-17.9552	-0.00121485	8.05581e-05	1.15849e-05	1.41416	0.0469798	
8.97826	-17.9651	-0.00123329	8.1178e-05	1.16705e-05	1.4144	0.0469893	
8.98315	-17.975	-0.00125186	8.17979e-05	1.1756e-05	1.41463	0.0469988	
8.98804	-17.9849	-0.00127059	8.24179e-05	1.18416e-05	1.41487	0.0470083	
