4.47606	161.976
4.49131	162.621
4.5066	163.268
4.52193	163.918
4.5373	164.569
4.55272	165.222
4.56818	165.877
4.58367	166.534
4.59921	167.193
4.61479	167.854
4.63042	168.516
4.64608	169.181
4.66178	169.848
4.67753	170.517
4.69331	171.187
4.70914	171.86
4.725	172.535
4.74091	173.212
4.75685	173.89
4.77284	174.571
4.78887	175.254
4.80493	175.939
4.82104	176.626
4.83718	177.315
4.85337	178.006
4.86959	178.699
4.88586	179.394
4.90216	180.091
4.9185	180.79
4.93488	181.492
4.9513	182.195
4.96776	182.901
4.98426	183.609
5.00079	184.319
5.01737	185.03
5.03398	185.745
5.05063	186.461
5.06732	187.179
5.08404	187.9
5.10081	188.622
5.11761	189.347
5.13445	190.074
5.15132	190.803
5.16823	191.535
5.18518	192.268
5.20217	193.004
5.21919	193.742
5.23625	194.482
5.25335	195.225
5.27048	195.969
5.28765	196.716
5.30486	197.465
5.3221	198.216
5.33937	198.97
5.35668	199.726
5.37403	200.484
5.39141	201.244
5.40883	202.006
5.42628	202.771
5.44377	203.538
5.46129	204.308
5.47885	205.079
5.49644	205.853
5.51406	206.63
5.53172	207.408
5.54941	208.189
5.56714	208.973
5.5849	209.758
5.60269	210.546
5.62051	211.336
5.63837	212.129
5.65626	212.924
5.67419	213.721
5.69214	214.521
5.71013	215.323
5.72815	216.127
5.7462	216.934
5.76429	217.743
5.7824	218.554
5.80055	219.368
5.81873	220.185
5.83694	221.003
5.85518	221.825
5.87345	222.648
5.89175	223.474
5.91008	224.302
5.92844	225.133
5.94683	225.967
5.96525	226.802
5.9837	227.64
6.00218	228.481
6.02068	229.324
6.03922	230.169
6.05778	231.017
6.07638	231.868
6.095	232.721
6.11365	233.576
6.13233	234.434
6.15103	235.294
6.16977	236.157
6.18852	237.023
6.20731	237.89
6.22613	238.761
6.24497	239.634
6.26383	240.509
6.28272	241.387
6.30164	242.267
6.32059	243.15
6.33956	244.036
6.35855	244.924
6.37757	245.815
6.39662	246.708
6.41569	247.603
6.43478	248.502
6.4539	249.402
6.47304	250.306
6.49221	251.212
6.5114	252.12
6.53061	253.031
6.54985	253.945
6.5691	254.861
6.58838	255.78
6.60769	256.701
6.62701	257.625
6.64636	258.552
6.66573	259.481
6.68512	260.413
6.70453	261.346
6.72396	262.282
6.74342	263.22
6.76289	264.159
6.78238	265.101
6.8019	266.045
6.82143	266.991
6.84098	267.938
6.86055	268.888
6.88014	269.84
6.89975	270.794
6.91937	271.75
6.93902	272.708
6.95868	273.668
6.97835	274.63
6.99805	275.594
7.01776	276.56
7.03749	277.527
7.05723	278.497
7.07699	279.469
7.09676	280.443
7.11655	281.419
7.13635	282.397
7.15617	283.376
7.176	284.358
7.19585	285.342
7.21571	286.327
7.23558	287.315
7.25546	288.304
7.27536	289.295
7.29527	290.289
7.31519	291.284
7.33513	292.281
7.35507	293.28
7.37503	294.281
7.39499	295.284
7.41497	296.288
7.43496	297.295
7.45495	298.303
7.47496	299.314
7.49497	300.326
7.515	301.34
7.53503	302.356
7.55507	303.373
7.57512	304.393
7.59517	305.414
7.61523	306.438
7.6353	307.463
7.65538	308.489
7.67546	309.518
7.69555	310.548
7.71564	311.581
7.73574	312.615
7.75584	313.651
7.77595	314.688
7.79606	315.727
7.81618	316.769
7.83629	317.811
7.85642	318.856
7.87654	319.902
7.89667	320.95
7.9168	322
7.93693	323.052
7.95706	324.105
7.97719	325.16
7.99733	326.216
8.01971	327.274
8.04243	328.334
8.06515	329.396
8.08787	330.459
8.11059	331.524
8.13331	332.591
8.15602	333.659
8.17874	334.729
8.20145	335.8
8.22416	336.873
8.24686	337.948
8.26956	339.024
8.29226	340.102
8.31495	341.183
8.33764	342.267
8.36032	343.354
8.383	344.445
8.40567	345.538
8.42834	346.634
8.451	347.733
8.47365	348.836
8.4963	349.941
8.51894	351.05
8.54157	352.161
8.5642	353.276
8.58681	354.394
8.60942	355.514
8.63202	356.638
8.65461	357.765
8.67719	358.895
8.69976	360.028
8.72233	361.164
8.74488	362.303
8.76742	363.446
8.78995	364.591
8.81247	365.74
8.83498	366.891
8.85748	368.046
8.87997	369.203
8.90244	370.364
8.9249	371.528
8.94735	372.695
8.96979	373.865
8.99221	375.039
9.01462	376.215
9.03701	377.394
9.05939	378.577
9.08176	379.762
9.10411	380.951
9.12644	382.143
9.14876	383.338
9.17107	384.536
9.19336	385.737
9.21563	386.941
9.23789	388.149
9.26012	389.359
9.28235	390.573
9.30455	391.79
9.32674	393.009
9.3489	394.232
9.37105	395.458
9.39318	396.688
9.4153	397.92
9.43739	399.155
9.45946	400.394
9.48151	401.635
9.50355	402.88
9.52556	404.128
9.54755	405.379
9.56952	406.633
9.59147	407.891
9.61339	409.151
9.6353	410.414
9.65718	411.681
9.67904	412.951
9.70087	414.224
9.72269	415.5
9.74447	416.779
9.76624	418.061
9.78798	419.346
9.8097	420.635
9.83139	421.927
9.85306	423.221
9.8747	424.519
9.89631	425.82
9.9179	427.124
9.93946	428.432
9.961	429.742
9.98251	431.056
10.004	432.372
10.0254	433.692
10.0469	435.015
10.0683	436.341
10.0896	437.67
10.111	439.002
10.1323	440.338
10.1536	441.676
10.1748	443.018
10.196	444.363
10.2172	445.711
10.2384	447.062
10.2595	448.416
10.2806	449.773
10.3017	451.134
10.3227	452.497
10.3437	453.864
10.3647	455.234
10.3856	456.607
10.4065	457.983
10.4274	459.362
10.4483	460.744
10.4691	462.13
10.4898	463.518
10.5106	464.91
10.5313	466.305
10.5519	467.703
10.5726	469.104
10.5932	470.508
10.6137	471.915
10.6342	473.326
10.6547	474.739
10.6752	476.156
10.6956	477.576
10.7159	478.999
10.7363	480.425
10.7566	481.854
10.7768	483.286
10.797	484.722
10.8172	486.16
10.8374	487.602
10.8575	489.046
10.8775	490.494
10.8975	491.945
10.9175	493.399
10.9375	494.856
10.9574	496.316
10.9772	497.78
10.997	499.246
11.0168	500.716
11.0365	502.189
11.0562	503.664
11.0758	505.143
11.0954	506.625
11.115	508.11
11.1345	509.599
11.154	511.09
11.1734	512.584
11.1928	514.082
11.2121	515.582
11.2314	517.086
11.2506	518.593
11.2698	520.103
11.289	521.616
11.3081	523.132
11.3271	524.651
11.3461	526.173
11.3651	527.699
11.384	529.227
11.4029	530.758
11.4217	532.293
11.4404	533.831
11.4592	535.372
11.4778	536.915
11.4964	538.462
11.515	540.012
11.5335	541.565
11.552	543.122
11.5704	544.681
11.5888	546.243
11.6071	547.809
11.6253	549.377
11.6435	550.949
11.6617	552.523
11.6798	554.101
11.6978	555.682
11.7158	557.266
11.7338	558.852
11.7517	560.442
11.7695	562.035
11.7873	563.631
11.805	565.231
11.8227	566.833
11.8403	568.438
11.8578	570.046
11.8753	571.658
11.8928	573.272
11.9102	574.89
11.9275	576.51
11.9448	578.134
11.962	579.76
11.9792	581.39
11.9963	583.023
12.0133	584.658
12.0303	586.297
12.0472	587.939
12.0641	589.584
12.0809	591.232
12.0976	592.883
12.1143	594.537
12.131	596.194
12.1475	597.854
12.164	599.517
12.1805	601.183
12.1968	602.852
12.2132	604.524
12.2294	606.199
12.2456	607.878
12.2618	609.559
12.2778	611.243
12.2938	612.93
12.3098	614.62
12.3256	616.314
12.3415	618.01
12.3572	619.709
12.3729	621.412
12.3885	623.117
12.4041	624.825
12.4196	626.537
12.435	628.251
12.4503	629.968
12.4656	631.689
12.4808	633.412
12.496	635.138
12.5111	636.868
12.5261	638.6
12.5411	640.335
12.5559	642.074
12.5708	643.815
12.5855	645.559
12.6002	647.306
12.6148	649.057
12.6293	650.81
12.6438	652.566
12.6582	654.325
12.6725	656.087
12.6868	657.853
12.701	659.621
12.7151	661.392
12.7291	663.166
12.7431	664.943
12.757	666.723
12.7708	668.506
12.7846	670.292
12.7983	672.08
12.8119	673.872
12.8254	675.667
12.8389	677.465
12.8522	679.265
12.8655	681.069
12.8788	682.876
12.8919	684.685
12.905	686.497
12.918	688.313
12.931	690.131
12.9438	691.953
12.9566	693.777
12.9693	695.604
12.9819	697.434
12.9945	699.267
13.007	701.103
13.0193	702.942
13.0317	704.784
13.0439	706.628
13.0561	708.476
13.0681	710.326
13.0801	712.18
13.0921	714.036
13.1039	715.896
13.1157	717.758
13.1273	719.623
13.1389	721.491
13.1504	723.362
13.1619	725.236
13.1732	727.112
13.1845	728.992
13.1957	730.875
13.2068	732.76
13.2178	734.648
13.2288	736.54
13.2396	738.434
13.2504	740.331
13.2611	742.23
13.2717	744.133
13.2822	746.039
13.2927	747.947
13.303	749.859
13.3133	751.773
13.3235	753.69
13.3336	755.61
13.3436	757.533
13.3535	759.459
13.3634	761.387
13.3731	763.318
13.3828	765.253
13.3924	767.19
13.4019	769.13
13.4113	771.073
13.4206	773.018
13.4298	774.967
13.439	776.918
13.448	778.873
13.457	780.83
13.4658	782.789
13.4746	784.752
13.4833	786.718
13.4919	788.686
13.5004	790.657
13.5088	792.631
13.5172	794.608
13.5254	796.588
13.5336	798.57
13.5416	800.556
13.5496	802.544
13.5574	804.535
13.5652	806.528
13.5729	808.525
13.5805	810.524
13.588	812.526
13.5954	814.531
13.6027	816.539
13.6099	818.55
13.617	820.563
13.6241	822.579
13.631	824.598
13.6378	826.619
13.6446	828.644
13.6512	830.671
13.6578	832.701
13.6642	834.734
13.6706	836.769
13.6768	838.807
13.683	840.848
13.6891	842.892
13.695	844.939
13.7009	846.988
13.7067	849.04
13.7123	851.095
13.7179	853.152
13.7234	855.213
13.7287	857.276
13.734	859.341
13.7392	861.41
13.7443	863.481
13.7492	865.555
13.7541	867.631
13.7589	869.711
13.7636	871.793
13.7681	873.878
13.7726	875.965
13.777	878.055
13.7812	880.148
13.7854	882.244
13.7895	884.342
13.7934	886.443
13.7973	888.547
13.801	890.653
13.8047	892.762
13.8082	894.874
13.8117	896.988
13.815	899.105
13.8182	901.225
13.8213	903.347
13.8244	905.472
13.8273	907.6
13.8301	909.731
13.8328	911.864
13.8354	913.999
13.8379	916.138
13.8403	918.279
13.8425	920.422
13.8447	922.568
13.8468	924.717
13.8487	926.869
13.8506	929.023
13.8523	931.179
13.8539	933.339
13.8554	935.501
13.8569	937.665
13.8582	939.832
13.8593	942.002
13.8604	944.174
13.8614	946.349
13.8623	948.527
13.863	950.707
13.8637	952.889
13.8642	955.074
13.8646	957.262
13.8649	959.452
13.8651	961.645
13.8652	963.841
13.8652	966.039
13.865	968.239
13.8648	970.442
13.8644	972.648
13.8639	974.856
13.8633	977.066
13.8626	979.279
13.8618	981.495
13.8609	983.713
13.8598	985.934
13.8586	988.157
13.8574	990.383
13.856	992.611
13.8545	994.842
13.8528	997.075
13.8511	999.311
13.8492	1001.55
13.8473	1003.79
13.8452	1006.03
13.843	1008.28
13.8406	1010.53
13.8382	1012.78
13.8356	1015.03
13.8329	1017.28
13.8301	1019.54
13.8272	1021.8
13.8242	1024.07
13.821	1026.33
13.8178	1028.6
13.8144	1030.87
13.8109	1033.14
13.8072	1035.41
13.8035	1037.69
13.7996	1039.97
13.7956	1042.25
13.7915	1044.54
13.7873	1046.82
13.7829	1049.11
13.7785	1051.4
13.7739	1053.7
13.7691	1055.99
13.7643	1058.29
13.7593	1060.59
13.7542	1062.89
13.749	1065.2
13.7437	1067.51
13.7382	1069.81
13.7327	1072.13
13.727	1074.44
13.7211	1076.76
13.7152	1079.08
13.7091	1081.4
13.7029	1083.72
13.6966	1086.05
13.6901	1088.37
13.6835	1090.7
13.6768	1093.04
13.67	1095.37
13.663	1097.71
13.656	1100.04
13.6487	1102.39
13.6414	1104.73
13.6339	1107.07
13.6264	1109.42
13.6186	1111.77
13.6108	1114.12
13.6028	1116.48
13.5947	1118.83
13.5865	1121.19
13.5781	1123.55
13.5696	1125.91
13.561	1128.28
13.5523	1130.64
13.5434	1133.01
13.5344	1135.38
13.5253	1137.75
13.516	1140.13
13.5066	1142.51
13.4971	1144.88
13.4874	1147.26
13.4776	1149.65
13.4677	1152.03
13.4576	1154.42
13.4474	1156.81
13.4371	1159.2
13.4267	1161.59
13.4161	1163.98
13.4054	1166.38
13.3945	1168.78
13.3835	1171.18
13.3724	1173.58
13.3612	1175.98
13.3498	1178.39
13.3383	1180.8
13.3266	1183.21
13.3148	1185.62
13.3029	1188.03
13.2909	1190.45
13.2787	1192.86
13.2663	1195.28
13.2539	1197.7
13.2413	1200.12
13.2285	1202.55
13.2157	1204.97
13.2027	1207.4
13.1895	1209.83
13.1762	1212.26
13.1628	1214.69
13.1493	1217.13
13.1356	1219.56
13.1217	1222
13.1078	1224.44
13.0937	1226.88
13.0794	1229.32
13.065	1231.76
13.0505	1234.21
13.0359	1236.66
13.0211	1239.1
13.0061	1241.55
12.991	1244.01
12.9758	1246.46
12.9605	1248.91
12.945	1251.37
12.9293	1253.83
12.9135	1256.28
12.8976	1258.74
12.8815	1261.2
12.8653	1263.67
12.849	1266.13
12.8325	1268.6
12.8159	1271.06
12.7991	1273.53
12.7822	1276
12.7651	1278.47
12.7479	1280.94
12.7306	1283.42
12.7131	1285.89
12.6955	1288.37
12.6777	1290.84
12.6598	1293.32
12.6417	1295.8
12.6235	1298.28
12.6052	1300.76
12.5867	1303.24
12.568	1305.72
12.5492	1308.21
12.5303	1310.69
12.5112	1313.18
12.492	1315.67
12.4727	1318.15
12.4532	1320.64
12.4335	1323.13
12.4137	1325.62
12.3937	1328.12
12.3736	1330.61
12.3534	1333.1
12.333	1335.59
12.3125	1338.09
12.2918	1340.58
12.271	1343.08
12.25	1345.58
12.2289	1348.07
12.2076	1350.57
12.1862	1353.07
12.1646	1355.57
12.1429	1358.07
12.121	1360.57
12.099	1363.07
12.0768	1365.57
12.0545	1368.07
12.032	1370.58
12.0094	1373.08
11.9866	1375.58
11.9637	1378.08
11.9407	1380.59
11.9174	1383.09
11.8941	1385.6
11.8706	1388.1
11.8469	1390.6
11.8231	1393.11
11.7991	1395.61
11.775	1398.12
11.7507	1400.62
11.7263	1403.13
11.7017	1405.63
11.677	1408.14
11.6521	1410.64
11.6271	1413.15
11.6019	1415.65
11.5766	1418.16
11.5511	1420.66
11.5254	1423.16
11.4996	1425.67
11.4737	1428.17
11.4476	1430.67
11.4213	1433.17
11.3949	1435.68
11.3683	1438.18
11.3416	1440.68
11.3148	1443.18
11.2877	1445.68
11.2605	1448.18
11.2332	1450.68
11.2057	1453.18
11.1781	1455.67
11.1503	1458.17
11.1223	1460.66
11.0942	1463.16
11.066	1465.65
11.0375	1468.15
11.009	1470.64
10.9802	1473.13
10.9513	1475.62
10.9223	1478.11
10.8931	1480.59
10.8637	1483.08
10.8342	1485.57
10.8046	1488.05
10.7747	1490.53
10.7448	1493.01
10.7146	1495.49
10.6843	1497.97
10.6539	1500.45
10.6233	1502.92
10.5925	1505.4
10.5616	1507.87
10.5305	1510.34
10.4993	1512.8
10.4679	1515.27
10.4363	1517.74
10.4046	1520.2
10.3727	1522.66
10.3407	1525.12
10.3085	1527.57
10.2762	1530.03
10.2437	1532.48
10.211	1534.93
10.1782	1537.38
10.1452	1539.82
10.1121	1542.26
10.0788	1544.7
10.0454	1547.14
10.0117	1549.57
9.97797	1552.01
9.94404	1554.44
9.90995	1556.86
9.8757	1559.29
9.8413	1561.71
9.80673	1564.12
9.77201	1566.54
9.73712	1568.95
9.70208	1571.36
9.66687	1573.76
9.63151	1576.16
9.59599	1578.56
9.56031	1580.96
9.52446	1583.35
9.48846	1585.74
9.4523	1588.12
9.41598	1590.5
9.3795	1592.88
9.34286	1595.25
9.30606	1597.62
9.2691	1599.98
9.23198	1602.34
9.1947	1604.7
9.15725	1607.05
9.11965	1609.4
9.08189	1611.74
9.04397	1614.08
9.00589	1616.42
8.96765	1618.75
8.92925	1621.07
8.89069	1623.39
8.85197	1625.71
8.81309	1628.02
8.77405	1630.33
8.73484	1632.63
8.69548	1634.92
8.65596	1637.21
8.61628	1639.5
8.57644	1641.78
8.53644	1644.05
8.49628	1646.32
8.45595	1648.58
8.41547	1650.84
8.37483	1653.09
8.33403	1655.33
8.29307	1657.57
8.25195	1659.8
8.21067	1662.03
8.16923	1664.25
8.12763	1666.46
8.08587	1668.67
8.04396	1670.87
8.00188	1673.06
7.96424	1675.25
7.92666	1677.43
7.88895	1679.6
7.8511	1681.77
7.81311	1683.93
7.77497	1686.08
7.73669	1688.22
7.69828	1690.36
7.65972	1692.49
7.62102	1694.61
7.58219	1696.72
7.54321	1698.83
7.50409	1700.92
7.46483	1703.01
7.42543	1705.09
7.3859	1707.17
7.34622	1709.23
7.3064	1711.29
7.26644	1713.33
7.22635	1715.37
7.18611	1717.4
7.14574	1719.42
7.10522	1721.43
7.06457	1723.43
7.02378	1725.43
6.98285	1727.41
6.94178	1729.38
6.90057	1731.35
6.85923	1733.3
6.81775	1735.24
6.77613	1737.18
6.73437	1739.1
6.69247	1741.02
6.65044	1742.92
6.60827	1744.81
6.56597	1746.69
6.52352	1748.56
6.48094	1750.42
6.43823	1752.27
6.39537	1754.11
6.35239	1755.94
6.30926	1757.75
6.266	1759.56
6.22261	1761.35
6.17908	1763.13
6.13542	1764.9
6.09162	1766.66
6.04769	1768.4
6.00362	1770.13
5.95942	1771.85
5.91508	1773.56
5.87062	1775.26
5.82602	1776.94
5.78128	1778.61
5.73642	1780.26
5.69142	1781.9
5.64629	1783.53
5.60103	1785.15
5.55563	1786.75
5.51011	1788.34
5.46446	1789.91
5.41867	1791.47
5.37276	1793.02
5.32671	1794.55
5.28054	1796.07
5.23423	1797.57
5.1878	1799.06
5.14124	1800.53
5.09455	1801.99
5.04773	1803.44
5.00079	1804.86
4.95371	1806.28
4.90652	1807.67
4.85919	1809.06
4.81174	1810.42
4.76416	1811.77
4.71646	1813.11
4.66863	1814.42
4.62068	1815.72
4.57261	1817.01
4.52441	1818.28
4.47609	1819.53
4.42764	1820.76
4.37907	1821.98
4.33038	1823.18
4.28157	1824.36
4.23264	1825.53
4.18359	1826.67
4.13441	1827.8
4.08512	1828.92
4.03571	1830.01
3.98617	1831.09
3.93652	1832.14
3.88676	1833.18
3.83687	1834.2
3.78687	1835.2
3.73675	1836.19
3.68651	1837.15
3.63616	1838.09
3.5857	1839.02
3.53512	1839.92
3.48442	1840.81
3.43361	1841.68
3.38269	1842.52
3.33166	1843.35
3.28052	1844.16
3.22926	1844.94
3.17789	1845.71
3.12642	1846.45
3.07483	1847.18
3.02313	1847.88
2.97133	1848.56
2.91942	1849.23
2.8674	1849.87
2.81527	1850.49
2.76304	1851.08
2.7107	1851.66
2.65826	1852.21
2.60571	1852.75
2.55306	1853.26
2.5003	1853.75
2.44745	1854.21
2.39449	1854.66
2.34143	1855.08
2.28827	1855.48
2.23501	1855.86
2.18165	1856.21
2.12819	1856.54
2.07464	1856.85
2.02098	1857.14
1.96723	1857.4
1.91339	1857.64
1.91339	1857.85
1.91339	1858.05
